Model year,City (L/100 km),Highway (L/100 km),Combined (L/100 km),Combined (mpg),CO2 emissions (g/km),CO2 rating,Smog rating
0.0,-1.8615003246395447,-1.1527528587240559,-1.6312232196773522,2.1148080776255926,-1.6410216092834722,2.11215044172798,1.488257244479606
0.0,-1.8615003246395447,-1.0523236323958238,-1.6312232196773522,2.1148080776255926,-1.6410216092834722,2.11215044172798,1.488257244479606
0.0,-1.8615003246395447,-0.9016797929034758,-1.5952436409439446,2.1148080776255926,-1.5937466630295665,2.11215044172798,1.488257244479606
0.0,-0.3495900398191863,-1.002109019231708,-0.595810898349287,0.3930174303551987,-0.5975960098222726,0.38451511005208766,0.7243589989071832
0.0,1.2349447564990939,0.4541147625276572,0.963304180098379,-0.8983255550975967,0.972607562182445,-1.343120221623805,-2.331233983382508
0.0,1.3009670396790218,0.7554024415123531,1.1232134189135243,-1.041808109036796,1.1076788371936035,-1.343120221623805,-2.331233983382508
0.0,1.5650561723987355,0.9060462810047016,1.323099967432456,-1.1852906629759956,1.3102857497103413,-1.343120221623805,-2.331233983382508
0.0,1.7301118803485562,0.8558316678405857,1.4430318965438145,-1.1852906629759956,1.3947052965923152,-1.343120221623805,-2.331233983382508
0.0,1.763123021938521,1.9103385442870222,1.8028276838778912,-1.3287732169151951,1.781346821311756,-1.343120221623805,-2.331233983382508
0.0,0.14557708403027617,0.40390014936354135,0.24371260543022524,-0.46787789327999824,0.22971554962107327,-0.4793025557858587,0.7243589989071832
0.0,0.4096662167499897,0.4541147625276572,0.4036218442453706,-0.6113604472191977,0.4154385527614162,-0.4793025557858587,-0.03953924666523955
0.0,1.036877906959309,1.8601239311229063,1.363077277136242,-1.1852906629759956,1.3102857497103413,-1.343120221623805,-0.03953924666523955
0.0,-0.01947862391954464,-0.34931904809819914,-0.1560604916076378,-0.03743023146239978,-0.1586143660360074,0.38451511005208766,-0.03953924666523955
0.0,0.8388110574195241,0.805617054676469,0.8433722509870198,-0.8983255550975967,0.8375362871712865,-0.4793025557858587,-0.8034374922376624
0.0,0.11256594244031214,-0.34931904809819914,-0.07610587220006476,-0.18091278540159927,-0.05731090977763853,0.38451511005208766,0.7243589989071832
0.0,1.1689224733191657,0.4541147625276572,0.9233268703945928,-0.8983255550975967,0.9219558340532605,-1.343120221623805,-0.03953924666523955
0.0,0.6077330662897746,0.25325630987119285,0.48357646365294366,-0.6113604472191977,0.432322462137811,-0.4793025557858587,-0.8034374922376624
0.0,0.07955480085034808,-0.09824598227761898,0.003848747207507564,-0.18091278540159927,0.01022472772794072,-0.4793025557858587,0.7243589989071832
