PC1,PC2,CO2_rating,Smog_rating
-0.49937750614852405,-0.9602884415802594,5,4
-0.8389876171378112,-1.0415202527748575,5,4
0.699102230839803,-0.6788650838949012,4,4
-0.21926921311691308,-2.4756366535959917,5,2
0.8267959100818554,-2.200704601316873,4,2
-0.6590275226128706,0.5733147036887514,5,6
0.12476721136177402,0.7654710258953251,4,6
-3.5087956439574377,-0.052319107947220125,6,6
-1.5718814527683425,0.40713287838854423,5,6
-0.8309789858445957,0.5274355623196657,5,6
-3.7943729421212113,-0.15169287837037013,6,6
-3.821084062612509,-0.15563689631836072,6,6
-0.3434466724132337,-0.07639863145703249,5,5
-4.498799374678807,-0.3432025521444814,7,6
1.3520617356494953,-0.4523141200573636,4,4
-4.311873580746369,-0.28345573811858876,7,6
-3.7845812632881715,-0.15646652462377517,6,6
0.7678785197014764,0.9586024577028274,4,6
1.4649374988972301,-0.44889501860905084,4,4
-0.36651825071522204,0.7215565095582691,5,6
1.5533265171618023,-0.42042510107296843,4,4
1.8530664635520302,-0.34427164793751147,4,4
1.7219106151188057,-0.3804539460684383,4,4
1.371996817949025,-0.449774941027793,4,4
1.8532428096703513,-0.28672813397439717,4,4
0.6040509488735532,-0.6790283533979671,4,4
0.7911326715831914,-0.6339993345610455,4,4
0.9106859085272287,-0.610282569051618,4,4
-1.3258296968138916,-1.1727830421824026,5,4
-0.913312551671394,-1.0743176624559385,5,4
-3.610739586498246,0.5989040674555283,6,7
-2.505759166185151,0.08521358357646262,6,6
-2.697252679440632,0.0384706009034959,6,6
-2.7993081351717133,-1.5268402977057347,6,4
-1.6558288222603577,-1.2496451755473534,5,4
-1.92419597156458,0.2512735354303146,5,6
-1.393051039677487,0.3688371954871885,5,6
-1.2107295580580224,-1.1403691066983295,5,4
-1.2221235911406683,0.4289906768199513,5,6
-1.0625925497480018,-1.0957999607415316,5,4
-1.4660566383261622,0.3704964520980172,5,6
-0.36657562176186387,0.6552004878876266,5,6
